quote_unixtime,quote_readtime,quote_date,quote_time_hours,underlying_last,expire_date,expire_unixtime,dte,option_type,strike,bid,ask,last,iv,volume,delta,gamma,vega,theta,rho,strike_distance,strike_distance_pct
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3760,0.8,0.85,0.9,0.35252,2.0,-0.0069,7e-05,0.19561,-0.18515,-0.01491,736.4,0.164
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3765,0.8,0.85,2.6,0.35005,25.0,-0.00689,0.0001,0.196,-0.18453,-0.01491,731.4,0.163
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,3770,727.4,734.5,712.53,0.00014,9.0,1.0,0.0,0.0,-0.56643,1.7226,726.4,0.162
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3770,0.8,0.85,0.82,0.34761,48.0,-0.0071,6e-05,0.19775,-0.18502,-0.01537,726.4,0.162
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3775,0.8,0.85,1.25,0.34531,3.0,-0.00696,3e-05,0.19858,-0.18447,-0.01522,721.4,0.16
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3780,0.8,0.9,0.82,0.34392,11.0,-0.00716,3e-05,0.20352,-0.1894,-0.01583,716.4,0.159
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3785,0.8,0.9,1.5,0.34186,45.0,-0.00765,4e-05,0.2051,-0.18877,-0.01635,711.4,0.158
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,3790,707.2,714.6,686.72,6e-05,0.0,1.0,0.0,0.0,-0.56935,1.73129,706.4,0.157
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3790,0.85,0.9,3.2,0.34051,117.0,-0.0078,7e-05,0.21015,-0.19268,-0.01617,706.4,0.157
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3795,0.85,0.9,1.4,0.33888,12.0,-0.00783,2e-05,0.21107,-0.19283,-0.01623,701.4,0.156
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,3800,698.4,704.6,452.43,1e-05,4.0,1.0,0.0,0.0,-0.57103,1.73602,696.4,0.155
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3800,0.85,0.9,0.87,0.33644,12.0,-0.00813,0.0001,0.21215,-0.19269,-0.01703,696.4,0.155
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3805,0.85,0.9,1.35,0.33402,10.0,-0.00831,0.00011,0.21334,-0.1928,-0.01721,691.4,0.154
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3810,0.85,0.95,5.9,0.33276,10.0,-0.0087,0.0001,0.21889,-0.1966,-0.01757,686.4,0.153
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3815,0.85,0.95,1.95,0.33064,37.0,-0.00878,4e-05,0.22042,-0.19614,-0.01734,681.4,0.152
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3820,0.85,0.95,1.62,0.32821,1.0,-0.00856,2e-05,0.22147,-0.19614,-0.01726,676.4,0.15
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3825,0.9,0.95,1.02,0.32677,4.0,-0.00846,4e-05,0.22689,-0.19998,-0.0179,671.4,0.149
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,3830,667.6,674.7,666.27,0.00025,0.0,1.0,0.0,0.0,-0.57546,1.75001,666.4,0.148
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3830,0.9,0.95,0.82,0.32446,82.0,-0.00864,8e-05,0.22807,-0.2001,-0.01815,666.4,0.148
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3835,0.9,0.95,8.6,0.322,1.0,-0.00879,7e-05,0.23002,-0.20017,-0.01824,661.4,0.147
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,3840,658.4,664.7,720.95,0.00032,1.0,1.0,0.0,0.0,-0.57667,1.75442,656.4,0.146
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3840,0.9,1.0,1.41,0.32129,2.0,-0.00889,0.00012,0.23502,-0.20447,-0.0193,656.4,0.146
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,3845,652.7,659.8,0.0,8e-05,0.0,1.0,0.0,0.0,-0.57772,1.75683,651.4,0.145
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3845,0.9,1.0,0.9,0.31938,39.0,-0.00953,6e-05,0.23632,-0.20366,-0.01936,651.4,0.145
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,3850,648.6,654.8,673.46,0.00019,0.0,1.0,0.0,0.0,-0.57813,1.75918,646.4,0.144
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3850,0.95,1.0,2.4,0.31809,117.0,-0.00946,8e-05,0.24238,-0.20817,-0.01994,646.4,0.144
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,3855,642.7,649.9,0.0,0.00047,0.0,1.0,0.0,0.0,-0.57873,1.76151,641.4,0.143
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3855,0.95,1.0,0.85,0.31533,2.0,-0.00973,4e-05,0.24368,-0.2077,-0.01938,641.4,0.143
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,3860,637.7,644.8,0.0,0.00021,0.0,1.0,0.0,0.0,-0.57945,1.7638,636.4,0.142
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3860,0.95,1.0,2.92,0.313,54.0,-0.00962,7e-05,0.24496,-0.20692,-0.01971,636.4,0.142
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3865,0.95,1.05,3.8,0.31139,6.0,-0.01014,0.00011,0.25135,-0.21178,-0.02048,631.4,0.14
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3870,0.95,1.05,2.0,0.30982,66.0,-0.00929,5e-05,0.25305,-0.21115,-0.0202,626.4,0.139
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3875,0.95,1.05,0.95,0.3072,2.0,-0.00945,5e-05,0.25446,-0.21099,-0.02023,621.4,0.138
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3880,1.0,1.05,2.17,0.30576,1.0,-0.00996,6e-05,0.26056,-0.21445,-0.02141,616.4,0.137
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3885,1.0,1.05,2.2,0.30378,8.0,-0.01016,0.00014,0.26119,-0.21437,-0.02143,611.4,0.136
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,3890,607.9,615.0,0.0,0.00039,0.0,1.0,0.0,0.0,-0.58442,1.77761,606.4,0.135
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3890,1.0,1.1,2.12,0.30261,2.0,-0.01079,0.00012,0.26716,-0.21811,-0.02158,606.4,0.135
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,3895,603.8,610.0,0.0,0.00046,0.0,1.0,0.0,0.0,-0.585,1.77994,601.4,0.134
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3895,1.0,1.1,2.14,0.29942,8.0,-0.01033,8e-05,0.2694,-0.21846,-0.02175,601.4,0.134
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3900,1.05,1.1,0.95,0.29838,3.0,-0.01094,0.0001,0.27544,-0.22208,-0.02303,596.4,0.133
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,3905,593.0,600.1,415.91,0.00048,3.0,1.0,0.0,0.0,-0.5862,1.78453,591.4,0.132
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3905,1.05,1.1,2.81,0.2958,8.0,-0.01086,6e-05,0.27713,-0.22177,-0.02253,591.4,0.132
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,3910,587.7,595.1,727.22,0.00036,2.0,1.0,0.0,0.0,-0.58715,1.78661,586.4,0.13
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3910,1.05,1.15,1.0,0.29507,74.0,-0.01127,0.00011,0.2834,-0.22591,-0.02367,586.4,0.13
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,3915,583.0,590.2,0.0,0.00011,0.0,1.0,0.0,0.0,-0.58798,1.78875,581.4,0.129
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3915,1.05,1.15,4.78,0.29233,4.0,-0.0108,7e-05,0.28543,-0.22544,-0.02362,581.4,0.129
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3920,1.05,1.15,2.32,0.2904,100.0,-0.01141,0.00013,0.28694,-0.22464,-0.02379,576.4,0.128
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,3925,573.0,580.2,430.24,0.00034,1.0,1.0,0.0,0.0,-0.58968,1.79331,571.4,0.127
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3925,1.1,1.15,1.02,0.28904,76.0,-0.01161,0.00011,0.29303,-0.22927,-0.02453,571.4,0.127
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3930,1.1,1.2,3.72,0.28722,90.0,-0.01205,9e-05,0.299,-0.23259,-0.02511,566.4,0.126
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,3935,563.1,570.2,473.2,0.00037,0.0,1.0,0.0,0.0,-0.5912,1.7982,561.4,0.125
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3935,1.1,1.2,1.85,0.28442,10.0,-0.0121,7e-05,0.30081,-0.23233,-0.02543,561.4,0.125
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,3940,558.1,565.2,605.86,0.00032,0.0,1.0,0.0,0.0,-0.59225,1.7996,556.4,0.124
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3940,1.1,1.2,3.94,0.28283,21.0,-0.01214,8e-05,0.30307,-0.2314,-0.02485,556.4,0.124
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3945,1.15,1.25,1.05,0.28175,70.0,-0.01274,0.00016,0.31444,-0.23977,-0.02635,551.4,0.123
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3950,1.15,1.2,1.22,0.27887,6.0,-0.01239,0.00014,0.31201,-0.23485,-0.02608,546.4,0.122
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,3955,543.1,550.4,443.15,0.00014,1.0,1.0,0.0,0.0,-0.59393,1.80682,541.4,0.12
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3955,1.15,1.25,5.93,0.27714,24.0,-0.01244,0.00012,0.31848,-0.23905,-0.02698,541.4,0.12
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3960,1.2,1.25,1.85,0.2756,2.0,-0.01264,0.00014,0.3245,-0.24221,-0.02703,536.4,0.119
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,3965,534.0,540.3,377.67,0.00037,21.0,1.0,0.0,0.0,-0.59587,1.81149,531.4,0.118
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3965,1.2,1.25,2.0,0.27329,1.0,-0.01276,0.00015,0.32683,-0.24162,-0.02726,531.4,0.118
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,3970,528.3,535.4,661.1,0.0002,6.0,1.0,0.0,0.0,-0.59666,1.81334,526.4,0.117
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3970,1.2,1.3,1.13,0.27121,53.0,-0.01313,0.00012,0.33323,-0.24548,-0.02827,526.4,0.117
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,3975,523.2,530.5,593.64,0.00035,2.0,1.0,0.0,0.0,-0.59731,1.81619,521.4,0.116
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3975,1.2,1.3,1.17,0.26892,74.0,-0.01342,0.00012,0.33606,-0.24493,-0.028,521.4,0.116
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,3980,518.1,525.5,595.12,0.00023,0.0,1.0,0.0,0.0,-0.5977,1.81837,516.4,0.115
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3980,1.25,1.35,3.5,0.26829,94.0,-0.01435,0.00011,0.34694,-0.2527,-0.02931,516.4,0.115
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3985,1.25,1.3,1.2,0.26532,2.0,-0.01378,0.00012,0.34484,-0.24817,-0.02895,511.4,0.114
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3990,1.25,1.35,17.2,0.26386,20.0,-0.01463,0.00018,0.35153,-0.25148,-0.02987,506.4,0.113
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,3995,504.3,510.5,359.63,0.00027,0.0,1.0,0.0,0.0,-0.59993,1.82558,501.4,0.112
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,3995,1.3,1.35,1.75,0.26222,9.0,-0.01476,0.00012,0.35927,-0.25542,-0.03049,501.4,0.112
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,4000,498.2,505.6,262.9,5e-05,2.0,1.0,0.0,0.0,-0.60093,1.82727,496.4,0.11
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4000,1.3,1.4,1.32,0.26055,767.0,-0.01495,0.0002,0.36636,-0.25792,-0.03148,496.4,0.11
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,4005,493.5,500.5,0.0,0.00033,0.0,1.0,0.0,0.0,-0.60185,1.82938,491.4,0.109
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4005,1.3,1.4,51.71,0.25783,43.0,-0.01523,0.00014,0.36869,-0.25735,-0.03134,491.4,0.109
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,4010,488.5,495.5,555.28,6e-05,1.0,1.0,0.0,0.0,-0.60276,1.83177,486.4,0.108
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4010,1.3,1.4,4.13,0.25539,1.0,-0.0152,0.00014,0.37104,-0.25735,-0.03161,486.4,0.108
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4015,1.35,1.4,40.2,0.25379,3.0,-0.01525,0.00015,0.37807,-0.26023,-0.03298,481.4,0.107
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4020,1.35,1.45,1.37,0.2522,47.0,-0.0162,0.00016,0.38605,-0.26349,-0.03316,476.4,0.106
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,4025,473.6,480.6,504.94,0.0003,0.0,1.0,0.0,0.0,-0.60426,1.8387,471.4,0.105
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4025,1.35,1.45,1.4,0.25017,9.0,-0.01613,0.0002,0.38856,-0.26326,-0.03353,471.4,0.105
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4030,1.4,1.5,1.41,0.2489,3.0,-0.0164,0.00015,0.40037,-0.26998,-0.03441,466.4,0.104
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,4035,463.7,470.7,154.77,0.00011,1.0,1.0,0.0,0.0,-0.60596,1.84351,461.4,0.103
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4035,1.4,1.5,12.08,0.24665,1.0,-0.01681,0.00018,0.40409,-0.26968,-0.03521,461.4,0.103
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4040,1.45,1.5,1.37,0.24502,16.0,-0.01729,0.00019,0.41122,-0.27289,-0.03531,456.4,0.102
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4045,1.45,1.55,3.2,0.24293,2.0,-0.01789,0.00015,0.41839,-0.27583,-0.03612,451.4,0.1
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,4050,448.8,455.9,267.9,0.00047,4.0,1.0,0.0,0.0,-0.60879,1.84989,446.4,0.099
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4050,1.45,1.55,1.42,0.24011,16.0,-0.01722,0.00018,0.42194,-0.27477,-0.03717,446.4,0.099
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4055,1.5,1.55,2.45,0.23874,20.0,-0.01821,0.00017,0.43011,-0.27787,-0.03761,441.4,0.098
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4060,1.5,1.6,1.55,0.23667,7.0,-0.01864,0.00022,0.43745,-0.28157,-0.03799,436.4,0.097
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4065,1.5,1.6,1.38,0.23487,24.0,-0.01872,0.00021,0.44129,-0.28016,-0.03918,431.4,0.096
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4070,1.55,1.65,1.53,0.23341,10.0,-0.01935,0.00023,0.45418,-0.28668,-0.03988,426.4,0.095
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4075,1.55,1.65,1.48,0.23088,4.0,-0.01954,0.00019,0.45792,-0.28687,-0.04018,421.4,0.094
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4080,1.6,1.7,2.39,0.22984,100.0,-0.01992,0.00024,0.47,-0.2925,-0.04141,416.4,0.093
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4085,1.6,1.7,9.7,0.22761,2.0,-0.02024,0.00025,0.47409,-0.29178,-0.042,411.4,0.091
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4090,1.65,1.7,1.65,0.22576,51.0,-0.02098,0.00023,0.48296,-0.29458,-0.04355,406.4,0.09
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,4095,404.9,411.1,397.16,0.00041,1.0,1.0,0.0,0.0,-0.61522,1.87061,401.4,0.089
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4095,1.65,1.75,3.5,0.22373,2.0,-0.02108,0.00022,0.49105,-0.29721,-0.04384,401.4,0.089
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4100,1.7,1.75,1.74,0.22187,817.0,-0.02155,0.00027,0.49951,-0.30044,-0.04484,396.4,0.088
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,4105,394.5,401.3,101.5,0.00019,9.0,1.0,0.0,0.0,-0.61657,1.87589,391.4,0.087
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4105,1.7,1.8,1.6,0.21933,1.0,-0.02215,0.00027,0.50804,-0.30301,-0.04556,391.4,0.087
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4110,1.75,1.8,2.79,0.21797,112.0,-0.02232,0.00024,0.51779,-0.30532,-0.04641,386.4,0.086
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4115,1.75,1.85,3.0,0.21603,37.0,-0.02267,0.00025,0.52599,-0.3082,-0.04808,381.4,0.085
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4120,1.8,1.9,1.85,0.21416,71.0,-0.02339,0.0003,0.54034,-0.31406,-0.04881,376.4,0.084
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,4125,374.4,380.6,89.9,0.00019,2.0,1.0,0.0,0.0,-0.61934,1.8851,371.4,0.083
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4125,1.8,1.9,3.0,0.2112,5.0,-0.0243,0.00024,0.54497,-0.31305,-0.04959,371.4,0.083
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,4130,369.7,376.5,208.27,0.00024,4.0,1.0,0.0,0.0,-0.62038,1.88732,366.4,0.081
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4130,1.9,1.95,4.4,0.21026,25.0,-0.02526,0.00029,0.56342,-0.3221,-0.0514,366.4,0.081
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4135,1.9,1.95,3.28,0.2081,2.0,-0.02537,0.00028,0.5681,-0.32122,-0.05241,361.4,0.08
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,4140,360.2,366.4,114.5,9e-05,5.0,1.0,0.0,0.0,-0.62239,1.89099,356.4,0.079
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4140,1.9,2.0,3.1,0.20632,15.0,-0.02539,0.00029,0.57775,-0.32292,-0.05332,356.4,0.079
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,4145,354.8,361.5,111.1,0.00035,6.0,1.0,0.0,0.0,-0.62287,1.89393,351.4,0.078
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4145,1.95,2.0,3.45,0.20378,2.0,-0.02616,0.00028,0.58735,-0.3256,-0.05433,351.4,0.078
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,4150,349.9,356.5,270.37,8e-05,1.0,1.0,0.0,0.0,-0.62309,1.89612,346.4,0.077
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4150,2.0,2.05,1.9,0.20262,71.0,-0.02655,0.00035,0.60214,-0.33092,-0.0557,346.4,0.077
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,4155,344.9,351.6,237.45,0.00018,1.0,1.0,0.0,0.0,-0.6244,1.89838,341.4,0.076
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4155,2.0,2.1,10.2,0.20099,25.0,-0.02767,0.00029,0.61209,-0.33308,-0.05684,341.4,0.076
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4160,2.05,2.1,2.05,0.1988,2.0,-0.02748,0.00037,0.62208,-0.33484,-0.05791,336.4,0.075
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,4165,335.6,341.7,124.09,0.00012,8.0,1.0,0.0,0.0,-0.62554,1.90249,331.4,0.074
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4165,2.1,2.15,2.15,0.19634,5.0,-0.02919,0.0003,0.637,-0.34016,-0.05975,331.4,0.074
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,4170,330.1,336.8,205.08,0.00029,6.0,1.0,0.0,0.0,-0.62643,1.90515,326.4,0.073
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4170,2.15,2.25,2.05,0.19537,47.0,-0.0298,0.00037,0.65691,-0.34813,-0.06225,326.4,0.073
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,4175,325.7,331.9,204.99,0.00037,2.0,1.0,0.0,0.0,-0.62688,1.90782,321.4,0.071
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4175,2.2,2.25,2.26,0.19318,5.0,-0.03076,0.00033,0.6678,-0.34953,-0.06306,321.4,0.071
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,4180,320.2,326.9,91.0,0.00043,7.0,1.0,0.0,0.0,-0.62749,1.90986,316.4,0.07
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4180,2.25,2.3,2.31,0.19127,35.0,-0.03174,0.00036,0.68337,-0.35452,-0.06493,316.4,0.07
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,4185,315.8,321.9,144.24,0.00045,2.0,1.0,0.0,0.0,-0.62888,1.91202,311.4,0.069
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4185,2.3,2.35,6.05,0.18981,18.0,-0.03184,0.00042,0.69879,-0.35955,-0.06721,311.4,0.069
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,call,4190,310.3,317.0,188.5,0.00037,1.0,1.0,0.0,0.0,-0.62916,1.91391,306.4,0.068
1699995600,2023-11-14 16:00,2023-11-14,16,4496.43,2023-11-30,1701378000,16.0,put,4190,2.35,2.4,2.2,0.18758,45.0,-0.03328,0.00039,0.71466,-0.36335,-0.06831,306.4,0.068
