quote_unixtime,quote_readtime,quote_date,quote_time_hours,underlying_last,expire_date,expire_unix,dte,c_delta,c_gamma,c_vega,c_theta,c_rho,c_iv,c_volume,c_last,c_size,c_bid,c_ask,strike,p_bid,p_ask,p_size,p_last,p_delta,p_gamma,p_vega,p_theta,p_rho,p_iv,p_volume,strike_distance,strike_distance_pct
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.41706,0.00107,7.31159,-0.96971,3.56907,0.19798,3,98,13 x 13,106.4,107.2,3980,206.4,207.3,7 x 7,242.2,-0.59379,0.00108,7.19824,-0.65402,-4.60904,0.2009,8,126.6,0.033
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.41268,0.00102,7.29046,-0.9648,3.52667,0.19704,1200,110.4,14 x 14,104.3,105.1,3985,211,212,7 x 7,255.47,-0.59679,0.00113,7.18094,-0.6594,-4.63437,0.20315,11,131.6,0.034
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.40741,0.00101,7.26978,-0.96026,3.48488,0.19749,66,98.87,88 x 50,101.2,104.4,3990,211,216,100 x 100,260.6,-0.60387,0.00116,7.14609,-0.64821,-4.64863,0.20204,5,136.6,0.035
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.40217,0.00102,7.24605,-0.9551,3.44143,0.19702,3,106.19,10 x 14,100.4,101,3995,216.5,217.5,7 x 7,260.01,-0.60839,0.00111,7.11972,-0.64589,-4.66766,0.20251,1,141.6,0.037
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.39628,0.00107,7.21836,-0.94476,3.39377,0.19551,366,101.87,14 x 14,97.6,98.4,4000,217.2,218,7 x 7,243.35,-0.61736,0.0011,7.06814,-0.62453,-4.67274,0.1986,1,146.6,0.038
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.39134,0.00108,7.19263,-0.93981,3.35157,0.19609,45,82.65,10 x 15,95.8,96.5,4005,222.1,223.1,7 x 7,268.2,-0.62017,0.0011,7.05058,-0.63119,-4.69635,0.20121,8,151.6,0.039
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.38553,0.00104,7.16346,-0.93139,3.30596,0.1951,1,80.48,15 x 15,93.5,94.3,4010,224.5,225.5,6 x 6,270.5,-0.62647,0.00108,7.00954,-0.6208,-4.70708,0.19971,1,156.6,0.041
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.38038,0.00104,7.13397,-0.92425,3.26178,0.194,8,100.2,10 x 15,91.5,92.1,4015,225.4,230.1,100 x 70,273.48,-0.63277,0.00111,6.96858,-0.61233,-4.71741,0.19878,2,161.6,0.042
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.37478,9.9e-4,7.10355,-0.9183,3.21827,0.19424,7,82.87,10 x 15,89.6,90.2,4020,229.4,232,64 x 6,169.8,-0.63939,0.00114,6.92691,-0.60535,-4.72771,0.19816,1,166.6,0.043
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.3693,0.001,7.07156,-0.91083,3.17468,0.19394,22,84.8,32 x 67,86.4,89.4,4025,233.6,234.6,6 x 6,157,-0.64419,0.00117,6.889,-0.60044,-4.73885,0.19838,25,171.6,0.045
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.36374,0.00106,7.03634,-0.90286,3.12847,0.19318,9,74.9,11 x 16,85.4,86.1,4030,236.5,237.6,6 x 6,0,-0.64984,0.00113,6.84397,-0.59208,-4.74639,0.19799,NA,176.6,0.046
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.35916,0.00105,7.0059,-0.89847,3.08851,0.19352,7,80.37,16 x 16,83.9,84.6,4035,236.6,241.8,100 x 100,179.35,-0.65739,0.00108,6.78459,-0.57797,-4.74632,0.19547,1,181.6,0.047
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.35309,0.001,6.9645,-0.88718,3.04016,0.19204,2,79.93,16 x 16,81.4,82.2,4040,241.4,245.9,55 x 64,181.94,-0.66148,0.00111,6.75617,-0.58018,-4.76092,0.19754,63,186.6,0.048
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.34764,9.8e-4,6.92761,-0.87923,2.99664,0.19116,41,77.37,11 x 17,79.7,80.3,4045,244.2,246.6,45 x 6,283.7,-0.66964,0.00113,6.68451,-0.56219,-4.75309,0.19502,5,191.6,0.05
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.34314,0.00106,6.89164,-0.87419,2.95589,0.19163,241,75.57,17 x 17,78.1,78.9,4050,248.6,249.6,6 x 6,262,-0.67477,0.00112,6.64091,-0.55776,-4.75968,0.19536,21,196.6,0.051
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.33731,0.001,6.84853,-0.86371,2.90837,0.1904,16,77,12 x 17,76,76.7,4055,249.4,250.2,6 x 6,296.6,-0.68541,0.00119,6.53842,-0.53143,-4.73313,0.19072,5,201.6,0.052
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.33234,0.00102,6.80639,-0.85543,2.86422,0.18996,1,80.04,30 x 18,74.2,74.8,4060,251.8,257.1,100 x 41,197.69,-0.68833,0.00116,6.50862,-0.53407,-4.74606,0.19251,2,206.6,0.054
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.32667,0.00103,6.76361,-0.84796,2.82071,0.19026,30,80.6,12 x 18,72.4,73.1,4065,258.2,259.2,5 x 5,235.6,-0.6922,0.00117,6.47006,-0.53234,-4.75389,0.19352,7,211.6,0.055
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.32106,0.00104,6.71531,-0.83799,2.77437,0.18923,5,68,20 x 18,70.4,71.1,4070,261.4,262.2,5 x 5,324.2,-0.69919,0.00114,6.40596,-0.52277,-4.74601,0.19253,3,216.6,0.056
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.3167,9.7e-4,6.67504,-0.83227,2.73508,0.18895,5,59.12,4 x 4,68.9,69.9,4075,261.7,266.8,61 x 100,302.84,-0.70664,0.00108,6.32187,-0.50766,-4.72726,0.19099,2,221.6,0.058
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.31081,9.5e-4,6.62572,-0.82213,2.68852,0.18826,5,66.6,13 x 19,67.2,67.8,4080,264.9,270,74 x 100,169.05,-0.71286,0.00108,6.25135,-0.49756,-4.71504,0.19023,10,226.6,0.059
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.30568,9.9e-4,6.5768,-0.81327,2.64419,0.18802,1,70.7,13 x 20,65.5,66.1,4085,270.9,276.5,100 x 100,0,-0.71283,0.00107,6.26106,-0.51116,-4.7481,0.19453,NA,231.6,0.06
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.30144,0.00102,6.53413,-0.80718,2.6062,0.18786,2,71.65,20 x 20,64.2,64.9,4090,269.4,275.6,100 x 100,186.94,-0.72937,0.00112,6.05789,-0.46449,-4.65517,0.18564,1,236.6,0.061
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.29577,9.6e-4,6.4828,-0.79799,2.56309,0.1871,2,60,47 x 73,61.6,64.2,4095,274.8,280,54 x 100,188.85,-0.73218,0.0011,6.03018,-0.4671,-4.66599,0.18848,2,241.6,0.063
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.29105,9.4e-4,6.43227,-0.79007,2.52104,0.18677,4,69.5,34 x 75,60.1,62.6,4100,276.1,281.8,100 x 100,272.5,-0.74328,0.00112,5.88419,-0.44131,-4.60252,0.18448,59,246.6,0.064
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.28527,9.5e-4,6.37186,-0.77754,2.47188,0.18627,5,66.85,14 x 21,59.1,59.7,4105,281.1,286.9,100 x 100,0,-0.74498,0.00114,5.86147,-0.4453,-4.61645,0.18638,NA,251.6,0.065
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.28074,0.001,6.32514,-0.77191,2.43535,0.1865,2,65.2,78 x 76,57,59.5,4110,285.5,291.2,167 x 167,274.62,-0.74926,0.0011,5.81299,-0.44271,-4.61147,0.18674,20,256.6,0.067
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.27504,9.8e-4,6.26343,-0.75946,2.38692,0.18491,11,54.59,15 x 22,56.1,56.7,4115,288.3,293.6,100 x 100,0,-0.75752,0.00108,5.69078,-0.4236,-4.55935,0.18494,NA,261.6,0.068
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.27148,9.4e-4,6.2155,-0.75348,2.35133,0.18579,1,62.35,65 x 80,54.1,56.5,4120,292,297.3,100 x 166,285.65,-0.76427,0.00116,5.60828,-0.41467,-4.5323,0.1842,3,266.6,0.069
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.26551,9.9e-4,6.14951,-0.74083,2.3029,0.18395,5,60.81,39 x 23,53.1,53.8,4125,297.1,302.5,166 x 100,288.23,-0.7651,0.00106,5.59122,-0.41971,-4.54662,0.18703,1,271.6,0.07
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.26023,0.00093000000000000005,6.09451,-0.73264,2.2641,0.18399,23,59.59,16 x 24,51.9,52.5,4130,302.1,306.9,51 x 100,0,-0.76842,0.00106,5.55449,-0.42007,-4.54832,0.18804,NA,276.6,0.072
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.256,9.2e-4,6.04026,-0.72537,2.22458,0.18403,16,58.17,25 x 25,50.6,51.3,4135,302.4,307.7,100 x 100,357.3,-0.78442,0.00111,5.30375,-0.37862,-4.40305,0.18201,20,281.6,0.073
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.25033,9.5e-4,5.97229,-0.71293,2.17811,0.18354,30,49.9,32 x 25,49,49.6,4140,303.7,309.4,100 x 84,497.58,-0.79918,0.00114,5.0634,-0.34512,-4.25895,0.17669,1,286.6,0.074
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.24622,9.6e-4,5.92218,-0.70694,2.14499,0.18334,26,55.2,25 x 25,48,48.7,4145,312.5,318.1,100 x 100,0,-0.78669,0.00108,5.27033,-0.3869,-4.42927,0.1861,NA,291.6,0.076
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.2414,9.5e-4,5.85209,-0.69444,2.09866,0.18248,168,43.84,17 x 26,46.5,47,4150,316.1,321.4,100 x 100,338.27,-0.7942,0.00111,5.15649,-0.37269,-4.37327,0.18447,50,296.6,0.077
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.23651,9.1e-4,5.79011,-0.68538,2.05874,0.18191,5,51.99,44 x 27,45.2,45.8,4155,316.9,322.3,36 x 100,0,-0.81204,0.00112,4.85358,-0.33032,-4.17827,0.17849,NA,301.6,0.078
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.23212,8.7e-4,5.73568,-0.67914,2.02396,0.18211,8,42.2,53 x 78,43.5,45.5,4160,320.5,326,69 x 100,272.09,-0.81877,0.00106,4.72434,-0.31696,-4.10514,0.17711,3,306.6,0.08
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.22723,9e-4,5.66295,-0.66694,1.97882,0.18187,14,38.83,19 x 28,42.7,43.3,4165,327.7,333.2,94 x 100,0,-0.81083,0.00108,4.86989,-0.34449,-4.23607,0.18331,NA,311.6,0.081
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.22387,8.6e-4,5.61013,-0.66089,1.94739,0.18152,5,37.43,6 x 35,41.2,43.1,4170,325.7,331.4,100 x 84,277.22,-0.84434,0.00114,4.23305,-0.26166,-3.76885,0.16997,5,316.6,0.082
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.21871,8.2e-4,5.53575,-0.64795,1.90313,0.18062,49,44.69,57 x 30,40.4,41,4175,331.7,337.3,100 x 100,276.19,-0.84135,0.00109,4.31302,-0.27555,-3.85411,0.17368,0,321.6,0.083
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.21399,8.8e-4,5.47545,-0.64048,1.86798,0.18101,7,34.73,31 x 31,39.4,40,4180,337.2,342.3,60 x 100,324.3,-0.84067,0.0011,4.31511,-0.28044,-3.87757,0.17593,1,326.6,0.085
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.21034,8.9e-4,5.41327,-0.63187,1.83229,0.18059,11,34.61,4 x 6,38.2,39.2,4185,339.3,345,100 x 100,286.04,-0.85622,0.00108,4.00309,-0.24722,-3.64564,0.17116,2,331.6,0.086
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.20561,8.2e-4,5.34499,-0.62224,1.7939,0.18058,1,38.32,6 x 41,36.7,38.4,4190,346.7,352.3,60 x 100,0,-0.84428,0.00107,4.24761,-0.2806,-3.86436,0.17886,NA,336.6,0.087
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.20109,8.6e-4,5.2703,-0.61089,1.75173,0.17975,13,32.72,62 x 41,36,36.6,4195,349.2,354.6,89 x 100,375.98,-0.85967,0.00106,3.93037,-0.24665,-3.62502,0.17392,11,341.6,0.089
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.19591,8.4e-4,5.19957,-0.60024,1.71408,0.17926,1,36.22,42 x 42,34.9,35.5,4200,353.3,358.6,62 x 100,391.51,-0.86705,0.00102,3.78554,-0.23428,-3.52355,0.17337,11,346.6,0.09
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.19258,8.3e-4,5.14412,-0.59369,1.68415,0.1788,2,31.88,7 x 15,34,34.9,4205,357.9,363.3,100 x 100,0,-0.87045,0.001,3.71674,-0.23049,-3.48334,0.17402,NA,351.6,0.091
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.18808,8.3e-4,5.07644,-0.58467,1.64889,0.17866,5,33.3,4 x 7,33,33.9,4210,358.4,364.5,100 x 100,299.76,-0.90287,0.00106,2.96167,-0.16115,-2.83758,0.16273,3,356.6,0.093
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.18424,8.2e-4,5.00998,-0.57619,1.61425,0.17842,3,29.12,37 x 37,32.2,32.8,4215,362.7,368.5,100 x 100,0,-0.91102,0.00103,2.73696,-0.14485,-2.64707,0.16186,NA,361.6,0.094
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.18027,8.1e-4,4.93955,-0.56629,1.57795,0.17817,5,31.4,7 x 9,31.1,31.9,4220,364.9,370.9,63 x 100,381,-0.94793,0.00106,1.74307,-0.07692,-1.71526,0.15026,2,366.6,0.095
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.17562,7.3e-4,4.86148,-0.55424,1.53936,0.17724,2,35.41,71 x 48,30.1,30.7,4225,368.9,374.9,61 x 100,380.37,-0.97394,0.00112,0.96547,-0.03529,-0.95121,0.14428,0,371.6,0.096
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.17205,7.8e-4,4.79172,-0.54467,1.50525,0.17757,1,27.7,72 x 49,29.2,29.8,4230,372.9,378.9,67 x 100,0,-1,0,0,0,0,NA,NA,376.6,0.098
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.16868,7.9e-4,4.73299,-0.53833,1.47662,0.17736,5,32.85,40 x 40,28.5,29.1,4235,378.8,384.6,61 x 100,0,-0.98382,0.00106,0.64527,-0.02064,-0.63037,0.14429,NA,381.6,0.099
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.16423,7.4e-4,4.65174,-0.52621,1.43774,0.17702,15,34.31,66 x 51,27.5,28,4240,382.9,388.7,51 x 100,0,-1,0,0,0,0,NA,NA,386.6,0.1
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.1607,7.3e-4,4.58013,-0.51684,1.40489,0.17623,5,31,77 x 77,26.6,27.2,4245,385.1,390.5,59 x 88,0,-1,0,0,0,0,NA,NA,391.6,0.102
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.15651,7.5e-4,4.51123,-0.50799,1.37218,0.17574,8,25.08,85 x 94,25.8,26.4,4250,393,398.9,100 x 100,287.4,-1,0,0,0,0,NA,9,396.6,0.103
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.15327,7.3e-4,4.44428,-0.49994,1.34165,0.17544,1,33.59,71 x 53,25.1,25.6,4255,395.2,401.1,62 x 100,0,-1,0,0,0,0,NA,NA,401.6,0.104
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.14907,6.8e-4,4.36974,-0.4892,1.30873,0.17548,2,40.29,90 x 56,24.2,24.8,4260,396.7,409.2,57 x 6,0,-1,0,0,0,0,NA,NA,406.6,0.106
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.14512,6.8e-4,4.30034,-0.48115,1.27803,0.17488,1,123.4,38 x 57,23.5,24,4265,403.5,409.5,69 x 100,0,-1,0,0,0,0,NA,NA,411.6,0.107
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.14221,6.8e-4,4.23163,-0.4716,1.24771,0.17513,1,24.25,39 x 37,22.8,23.2,4270,407.7,413.8,100 x 100,0,-1,0,0,0,0,NA,NA,416.6,0.108
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.13836,6.6e-4,4.1631,-0.46303,1.21879,0.1751,132,21.23,105 x 39,22.1,22.5,4275,414,419.9,100 x 100,349.3,-1,0,0,0,0,NA,5,421.6,0.109
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.1358,6.8e-4,4.10489,-0.45706,1.19351,0.17479,20,34.7,104 x 93,21.5,22,4280,416.1,422.3,82 x 100,0,-1,0,0,0,0,NA,NA,426.6,0.111
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.1333,6.2e-4,4.05716,-0.45184,1.17312,0.175,3,58.5,81 x 80,21.1,21.6,4285,420.4,426.5,100 x 100,0,-1,0,0,0,0,NA,NA,431.6,0.112
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.12923,6.8e-4,3.96579,-0.43957,1.13556,0.17463,21,32.8,46 x 45,20.2,20.6,4290,425.4,431.5,71 x 100,0,-1,0,0,0,0,NA,NA,436.6,0.113
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.12503,6.1e-4,3.8855,-0.42813,1.10342,0.17345,5,19.4,117 x 55,19.4,19.8,4295,428.5,435.3,100 x 100,0,-1,0,0,0,0,NA,NA,441.6,0.115
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.12311,6e-4,3.83153,-0.42303,1.08088,0.17345,4,21.21,118 x 54,18.9,19.4,4300,433.6,439.9,100 x 156,420.45,-1,0,0,0,0,NA,1,446.6,0.116
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.11944,6.4e-4,3.76419,-0.41403,1.05426,0.17405,10,21.14,121 x 121,18.3,18.8,4305,437.5,443.9,100 x 100,0,-1,0,0,0,0,NA,NA,451.6,0.117
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.11778,5.8e-4,3.70947,-0.40801,1.03266,0.17388,1,18.1,13 x 4,17.7,18.5,4310,441.9,448.2,100 x 100,451,-1,0,0,0,0,NA,1,456.6,0.118
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.11355,5.7e-4,3.63193,-0.39785,1.00269,0.17348,12,28.8,128 x 109,17.2,17.6,4315,446.2,452.6,100 x 100,0,-1,0,0,0,0,NA,NA,461.6,0.12
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.11091,5.5e-4,3.56542,-0.39064,0.97791,0.17263,25,17.5,132 x 133,16.6,17.1,4320,450.6,457,84 x 100,0,-1,0,0,0,0,NA,NA,466.6,0.121
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.10849,5.9e-4,3.49948,-0.38181,0.95262,0.17303,128,15.09,134 x 114,16.1,16.5,4325,455,461.4,82 x 100,369.7,-1,0,0,0,0,NA,0,471.6,0.122
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.10509,5.8e-4,3.42684,-0.37319,0.92556,0.17263,5,14.84,72 x 127,15.5,15.9,4330,459.4,466.2,100 x 100,0,-1,0,0,0,0,NA,NA,476.6,0.124
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.10026,5.5e-4,3.30579,-0.3589,0.88114,0.17242,8,14.61,71 x 137,14.6,15,4340,468.3,474.7,100 x 100,0,-1,0,0,0,0,NA,NA,486.6,0.126
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.09426,5.2e-4,3.16496,-0.34142,0.83006,0.17186,9,13.74,95 x 183,13.5,13.9,4350,478,485.4,100 x 100,529.75,-1,0,0,0,0,NA,1,496.6,0.129
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.09067,4.9e-4,3.07232,-0.33196,0.79796,0.17153,9,19.7,128 x 130,12.9,13.3,4360,488.2,494.8,100 x 100,0,-1,0,0,0,0,NA,NA,506.6,0.131
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.08441,4.5e-4,2.92653,-0.31432,0.74773,0.17073,10,13.51,85 x 56,11.9,12.2,4370,495.2,501.9,100 x 100,0,-1,0,0,0,0,NA,NA,516.6,0.134
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.08226,4.3e-4,2.87279,-0.30837,0.72878,0.17127,2,13.94,159 x 139,11.5,11.9,4375,501.8,508.5,100 x 100,416.46,-1,0,0,0,0,NA,0,521.6,0.135
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.08061,4.9e-4,2.81243,-0.30146,0.7087,0.17102,1,12.7,210 x 164,11.1,11.5,4380,503.8,511.2,100 x 100,0,-1,0,0,0,0,NA,NA,526.6,0.137
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.07619,4.8e-4,2.70127,-0.28831,0.67206,0.17112,11,10.07,133 x 205,10.4,10.8,4390,513.4,520.2,100 x 100,0,-1,0,0,0,0,NA,NA,536.6,0.139
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.07238,3.9e-4,2.58772,-0.27525,0.63546,0.17029,2,10.5,214 x 195,9.7,10.1,4400,522.6,529.4,100 x 100,553.6,-1,0,0,0,0,NA,2,546.6,0.142
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.06818,3.7e-4,2.47812,-0.26348,0.60123,0.17024,1,11.49,183 x 84,9.1,9.4,4410,531.7,538.7,100 x 100,0,-1,0,0,0,0,NA,NA,556.6,0.144
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.0643,3.9e-4,2.37201,-0.25122,0.56825,0.16969,5,8.04,99 x 150,8.5,8.8,4420,541.1,548,100 x 100,0,-1,0,0,0,0,NA,NA,566.6,0.147
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.06201,3.4e-4,2.31891,-0.24532,0.55221,0.17026,1,7.66,210 x 88,8.2,8.5,4425,549.8,556.3,94 x 91,489.68,-1,0,0,0,0,NA,0,571.6,0.148
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.06068,3.6e-4,2.27224,-0.24022,0.53708,0.16975,15,8.05,189 x 227,7.9,8.3,4430,553.7,561.6,100 x 100,0,-1,0,0,0,0,NA,NA,576.6,0.15
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.05772,4.1e-4,2.16934,-0.2287,0.50737,0.16917,1,14.37,193 x 213,7.4,7.7,4440,559.7,566.8,100 x 100,0,-1,0,0,0,0,NA,NA,586.6,0.152
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.05452,3.6e-4,2.08093,-0.21862,0.48036,0.16927,3,6.9,206 x 352,6.9,7.3,4450,571.4,579.4,100 x 152,621.7,-1,0,0,0,0,NA,1,596.6,0.155
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.05118,3.6e-4,1.99115,-0.20966,0.4547,0.16931,11,9.1,205 x 258,6.5,6.8,4460,582.6,589.3,100 x 92,0,-1,0,0,0,0,NA,NA,606.6,0.157
1672866000,2023-01-04T16:00:00Z,2023-01-04,16,3853.39,2023-03-31,1680292800,85.96,0.04813,3.6e-4,1.90762,-0.20059,0.43076,0.16944,1,26.9,109 x 245,6.1,6.4,4470,591.3,599.5,100 x 100,549.93,-1,0,0,0,0,NA,51,616.6,0.16
