[QUOTE_UNIXTIME],[QUOTE_READTIME],[QUOTE_DATE],[QUOTE_TIME_HOURS],[UNDERLYING_LAST],[EXPIRE_DATE],[EXPIRE_UNIX],[DTE],[C_DELTA],[C_GAMMA],[C_VEGA],[C_THETA],[C_RHO],[C_IV],[C_VOLUME],[C_LAST],[C_SIZE],[C_BID],[C_ASK],[STRIKE],[P_BID],[P_ASK],[P_SIZE],[P_LAST],[P_DELTA],[P_GAMMA],[P_VEGA],[P_THETA],[P_RHO],[P_IV],[P_VOLUME],[STRIKE_DISTANCE],[STRIKE_DISTANCE_PCT]
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.90048,0.00031,4.1316,-0.83209,9.75347,0.24304,1.0,812.23,115 x 100,688.3,696.2,3820.0,26.0,26.5,83 x 44,27.17,-0.09288,0.00026,4.02351,-0.3915,-1.25872,0.23781,12.0,618.1,0.139
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.89888,0.00027,4.20122,-0.84087,9.73565,0.24324,,0.0,15 x 15,683.7,692.7,3825.0,26.3,26.8,58 x 25,21.18,-0.09456,0.00026,4.05852,-0.39418,-1.27324,0.23747,37.0,613.1,0.138
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.89756,0.00032,4.21602,-0.84046,9.74396,0.24199,0.0,666.27,101 x 100,679.1,687.4,3830.0,26.5,27.0,83 x 44,18.48,-0.09479,0.00025,4.08824,-0.39437,-1.28483,0.23582,2.0,608.1,0.137
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.89585,0.00033,4.26632,-0.8418,9.7504,0.23934,0.0,682.48,115 x 100,669.8,677.6,3840.0,27.1,27.7,82 x 25,20.32,-0.09782,0.00033,4.1625,-0.3995,-1.31642,0.23458,10.0,598.1,0.135
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.89325,0.0003,4.36244,-0.85111,9.73514,0.23937,0.0,673.46,62 x 100,661.5,668.3,3850.0,27.9,28.5,55 x 43,23.43,-0.10036,0.00033,4.24701,-0.40481,-1.35194,0.23402,19.0,588.1,0.133
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.88956,0.00027,4.46384,-0.8617,9.71771,0.23879,,0.0,38 x 100,652.8,659.6,3860.0,28.3,28.9,56 x 68,31.58,-0.10267,0.00031,4.30594,-0.40689,-1.37638,0.23204,10.0,578.1,0.13
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.88911,0.00031,4.47799,-0.85616,9.74201,0.23527,,0.0,115 x 100,642.1,649.9,3870.0,28.9,29.5,79 x 67,28.98,-0.10469,0.00035,4.37786,-0.40948,-1.40718,0.23024,1.0,568.1,0.128
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.88691,0.00034,4.54254,-0.86364,9.72471,0.23532,,0.0,46 x 100,638.5,645.3,3875.0,29.2,30.0,42 x 42,24.77,-0.10602,0.00031,4.41932,-0.41263,-1.4247,0.23029,8.0,563.1,0.127
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.88654,0.00034,4.55002,-0.86142,9.73662,0.23339,0.0,471.4,115 x 100,632.9,640.7,3880.0,29.5,30.3,42 x 42,40.92,-0.10706,0.00033,4.45586,-0.41377,-1.4406,0.2291,0.0,558.1,0.126
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.88438,0.00034,4.62304,-0.8664,9.73143,0.23144,,0.0,115 x 100,623.7,631.5,3890.0,30.2,30.8,53 x 65,28.83,-0.10989,0.00035,4.52749,-0.4172,-1.47148,0.22758,13.0,548.1,0.123
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.88014,0.00034,4.75945,-0.88092,9.69334,0.23271,4.0,687.59,31 x 15,615.6,623.5,3900.0,30.9,31.4,39 x 25,30.5,-0.11191,0.0004,4.60291,-0.42042,-1.50476,0.22608,1.0,538.1,0.121
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.87889,0.00039,4.77536,-0.87537,9.71658,0.22843,2.0,727.22,115 x 100,605.4,613.2,3910.0,31.8,32.4,52 x 40,25.69,-0.11497,0.00037,4.69411,-0.42636,-1.54556,0.22467,18.0,528.1,0.119
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.87634,0.0004,4.85406,-0.88096,9.70737,0.22716,,0.0,100 x 100,596.4,604.0,3920.0,32.5,33.1,51 x 39,31.1,-0.11792,0.00033,4.7737,-0.43005,-1.58111,0.22334,2.0,518.1,0.117
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.87441,0.00037,4.89601,-0.884,9.70031,0.22626,0.0,435.26,100 x 100,591.9,599.5,3925.0,32.9,33.5,51 x 39,34.16,-0.11921,0.00036,4.81601,-0.43269,-1.60038,0.22283,2.0,513.1,0.116
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.87189,0.00042,4.98488,-0.89473,9.66976,0.2284,1.0,617.34,51 x 15,588.2,596.0,3930.0,33.0,33.8,39 x 39,24.12,-0.12031,0.00036,4.8472,-0.43266,-1.61313,0.22238,2.0,508.1,0.114
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.87048,0.00037,5.01155,-0.8905,9.68633,0.22415,0.0,605.86,115 x 100,578.2,585.8,3940.0,33.7,34.3,74 x 25,33.34,-0.12285,0.0004,4.91807,-0.43478,-1.64554,0.22001,1.0,498.1,0.112
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.86569,0.00038,5.14603,-0.9038,9.64551,0.22517,1.0,679.74,34 x 15,570.1,577.9,3950.0,34.7,35.4,49 x 37,32.75,-0.12715,0.00041,5.01555,-0.44026,-1.69096,0.21874,3.0,488.1,0.11
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.86415,0.00036,5.20162,-0.90387,9.64694,0.22271,1.0,621.88,15 x 15,560.1,568.8,3960.0,35.2,35.9,73 x 62,32.59,-0.12928,0.00041,5.08342,-0.44156,-1.72174,0.21752,9.0,478.1,0.108
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.85977,0.00041,5.30637,-0.91314,9.62032,0.22215,6.0,661.1,52 x 16,552.0,559.8,3970.0,36.1,37.1,36 x 81,26.07,-0.13258,0.00042,5.18265,-0.44765,-1.76883,0.21596,2.0,468.1,0.105
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.85968,0.00039,5.29567,-0.90556,9.64203,0.21958,2.0,593.64,115 x 100,546.5,554.1,3975.0,36.7,37.4,36 x 36,35.7,-0.13448,0.00038,5.22728,-0.45,-1.78989,0.21533,43.0,463.1,0.104
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.85841,0.00038,5.34943,-0.90995,9.62811,0.21891,1.0,595.12,100 x 100,542.1,550.0,3980.0,36.9,37.6,48 x 69,34.17,-0.13592,0.00041,5.25887,-0.44894,-1.80419,0.21453,10.0,458.1,0.103
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.85523,0.00042,5.42681,-0.91323,9.61637,0.21651,3.0,586.58,100 x 100,533.2,540.6,3990.0,38.0,38.7,46 x 35,43.23,-0.13948,0.00046,5.35795,-0.45461,-1.85251,0.21301,4.0,448.1,0.101
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.8509,0.00046,5.52652,-0.92016,9.59008,0.21629,1.0,504.0,101 x 100,524.9,531.6,4000.0,38.9,39.6,46 x 35,37.58,-0.14337,0.00044,5.44693,-0.45839,-1.89493,0.21172,3.0,438.1,0.099
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.84807,0.00046,5.59694,-0.92163,9.58131,0.21382,1.0,555.28,115 x 100,515.2,522.7,4010.0,39.8,40.5,45 x 33,38.4,-0.14693,0.00049,5.53556,-0.46198,-1.93884,0.21078,86.0,428.1,0.096
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.84453,0.00048,5.68479,-0.92604,9.56078,0.21197,2.0,579.84,115 x 100,506.3,513.8,4020.0,40.7,41.5,33 x 74,64.95,-0.15066,0.00051,5.6266,-0.46524,-1.98408,0.20913,0.0,418.1,0.094
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.84231,0.00045,5.74297,-0.93108,9.5423,0.21246,0.0,504.94,100 x 100,502.0,509.8,4025.0,40.9,41.6,69 x 33,31.89,-0.15153,0.00047,5.65751,-0.46411,-1.9984,0.20751,1.0,413.1,0.093
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.83998,0.00048,5.80386,-0.93593,9.5219,0.2119,,0.0,100 x 15,497.6,506.1,4030.0,41.3,42.1,69 x 57,46.57,-0.15312,0.00052,5.70161,-0.46551,-2.02085,0.20679,0.0,408.1,0.092
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.83654,0.00044,5.88075,-0.93743,9.50704,0.21026,1.0,627.58,1 x 100,489.4,496.0,4040.0,42.3,43.1,69 x 97,42.15,-0.15737,0.00052,5.79553,-0.46838,-2.06806,0.20591,2.0,398.1,0.09
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.83368,0.00046,5.95861,-0.93916,9.49138,0.20789,1.0,593.03,100 x 100,479.9,487.2,4050.0,43.5,44.5,30 x 69,40.4,-0.16114,0.0005,5.89895,-0.47334,-2.12163,0.20426,9.0,388.1,0.087
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.82961,0.00048,6.04816,-0.94312,9.46743,0.20676,,0.0,115 x 100,471.0,478.4,4060.0,44.4,45.2,63 x 119,34.3,-0.16488,0.00055,5.9839,-0.47492,-2.16432,0.20299,1.0,378.1,0.085
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.82516,0.00051,6.14128,-0.94737,9.43947,0.2055,1.0,575.51,115 x 100,462.3,469.6,4070.0,45.4,46.3,42 x 108,62.9,-0.1696,0.00054,6.07811,-0.47786,-2.21393,0.20092,3.0,368.1,0.083
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.82268,0.00048,6.21216,-0.95291,9.41053,0.20527,2.0,503.27,100 x 15,458.0,466.4,4075.0,46.0,46.8,63 x 118,43.98,-0.17159,0.00052,6.1262,-0.47948,-2.23952,0.20065,2.0,363.1,0.082
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.82169,0.0005,6.2364,-0.95135,9.40972,0.20409,0.0,447.73,115 x 100,453.6,460.9,4080.0,46.9,47.7,42 x 67,35.7,-0.1742,0.00057,6.18847,-0.48275,-2.27369,0.20069,1.0,358.1,0.081
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.81621,0.00054,6.35253,-0.9595,9.36564,0.20291,2.0,568.42,100 x 15,445.0,453.3,4090.0,47.6,48.5,71 x 117,0.0,-0.17766,0.0006,6.27033,-0.48367,-2.31714,0.19785,,348.1,0.078
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.8122,0.00056,6.44176,-0.96155,9.33825,0.20121,2.0,517.48,46 x 100,437.1,443.5,4100.0,49.2,50.0,41 x 29,41.14,-0.18333,0.00059,6.38345,-0.48873,-2.37983,0.1973,4.0,338.1,0.076
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.80822,0.00054,6.52313,-0.96262,9.31507,0.19937,0.0,383.16,115 x 100,427.6,434.9,4110.0,50.0,50.9,90 x 95,69.32,-0.18722,0.00054,6.46947,-0.48845,-2.42577,0.19575,0.0,328.1,0.074
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.80302,0.00056,6.6315,-0.96748,9.27137,0.19876,2.0,489.74,92 x 100,419.8,426.2,4120.0,51.2,52.1,118 x 84,77.21,-0.19223,0.00059,6.56771,-0.49114,-2.48158,0.19436,0.0,318.1,0.072
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.80151,0.0006,6.6663,-0.96669,9.26311,0.19708,0.0,394.08,115 x 100,414.7,421.9,4125.0,52.3,53.2,40 x 64,50.43,-0.19505,0.00064,6.63433,-0.49499,-2.52003,0.19361,80.0,313.1,0.071
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.79923,0.00059,6.71644,-0.9691,9.24444,0.19664,10.0,468.24,115 x 100,410.5,417.6,4130.0,52.8,53.8,26 x 26,81.99,-0.19707,0.00062,6.68101,-0.49598,-2.54649,0.19359,0.0,308.1,0.069
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.7941,0.00058,6.81386,-0.97159,9.20553,0.19466,,0.0,115 x 100,401.9,409.1,4140.0,53.8,54.7,89 x 64,38.4,-0.20171,0.00064,6.77029,-0.49549,-2.59702,0.19073,16.0,298.1,0.067
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.78855,0.00059,6.9312,-0.97917,9.15081,0.19448,1.0,431.37,100 x 15,393.6,401.7,4150.0,55.5,56.5,26 x 61,46.34,-0.20789,0.0006,6.88352,-0.50064,-2.66539,0.19044,1.0,288.1,0.065
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.78434,0.00067,7.01145,-0.97707,9.12363,0.19194,,0.0,115 x 100,385.0,392.1,4160.0,56.5,57.4,38 x 59,65.05,-0.21173,0.00068,6.97183,-0.49943,-2.71709,0.18843,1.0,278.1,0.063
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.77822,0.00069,7.1179,-0.98179,9.07437,0.19101,1.0,496.17,100 x 100,376.7,384.1,4170.0,57.9,58.8,87 x 75,39.5,-0.21804,0.00067,7.07413,-0.5014,-2.7781,0.18703,1.0,268.1,0.06
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.77606,0.00062,7.15979,-0.98161,9.0568,0.19018,,0.0,115 x 100,372.4,379.5,4175.0,59.1,60.1,37 x 34,41.97,-0.22121,0.00066,7.13995,-0.5051,-2.82016,0.18717,20.0,263.1,0.059
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.77304,0.00061,7.21106,-0.98303,9.0326,0.18943,1.0,405.45,115 x 100,368.3,375.3,4180.0,59.4,60.2,57 x 20,62.07,-0.22281,0.00065,7.176,-0.50284,-2.84027,0.18569,1.0,258.1,0.058
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.76606,0.00069,7.33068,-0.99016,8.96723,0.18946,1.0,453.19,1 x 100,361.4,367.2,4190.0,60.3,62.3,15 x 34,51.22,-0.22866,0.00073,7.27826,-0.50409,-2.905,0.18359,1.0,248.1,0.056
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.76254,0.00073,7.40931,-0.98724,8.93597,0.18635,4.0,407.2,115 x 100,351.7,358.6,4200.0,62.7,63.2,32 x 19,48.45,-0.23472,0.00068,7.38302,-0.50594,-2.97178,0.18229,1.0,238.1,0.054
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.75605,0.0007,7.50903,-0.98838,8.88458,0.1851,1.0,395.63,115 x 100,343.4,350.4,4210.0,64.0,64.9,53 x 17,56.87,-0.2411,0.00077,7.48291,-0.50718,-3.03663,0.18129,1.0,228.1,0.051
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.75077,0.00067,7.59863,-0.98724,8.83894,0.1827,0.0,312.22,1 x 17,336.1,340.5,4220.0,66.2,67.2,36 x 32,47.72,-0.24815,0.00076,7.599,-0.51139,-3.1156,0.1799,1.0,218.1,0.049
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.74843,0.00069,7.63966,-0.98578,8.8203,0.18133,15.0,358.12,115 x 17,331.2,336.4,4225.0,66.5,67.3,53 x 17,61.4,-0.25089,0.0008,7.63654,-0.5078,-3.13805,0.17927,19.0,213.1,0.048
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.74432,0.00072,7.69845,-0.98927,8.78255,0.18154,1.0,349.69,1 x 17,328.0,332.3,4230.0,67.9,68.9,35 x 32,58.75,-0.25511,0.00072,7.70053,-0.51181,-3.18449,0.17919,1.0,208.1,0.047
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.73756,0.00076,7.8158,-0.99608,8.70574,0.18152,2.0,412.02,16 x 17,321.7,324.2,4240.0,69.1,69.9,51 x 16,60.2,-0.26079,0.00081,7.78782,-0.50808,-3.24128,0.177,1.0,198.1,0.045
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.73069,0.0008,7.91246,-0.99594,8.64586,0.18008,1.0,352.2,17 x 17,313.6,316.2,4250.0,71.4,72.4,34 x 31,67.1,-0.26851,0.00075,7.90033,-0.51176,-3.32315,0.17595,1.0,188.1,0.042
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.72396,0.00078,8.00963,-0.99684,8.58326,0.17888,0.0,310.77,17 x 17,305.6,308.2,4260.0,72.7,73.5,48 x 15,63.6,-0.27435,0.00081,7.98776,-0.50891,-3.38307,0.17383,1.0,178.1,0.04
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.71768,0.00081,8.10635,-0.99669,8.51879,0.17654,0.0,302.35,17 x 17,297.7,300.2,4270.0,74.6,75.4,47 x 15,96.57,-0.28187,0.00088,8.08662,-0.50778,-3.45614,0.17202,0.0,168.1,0.038
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.71385,0.00077,8.15376,-0.99665,8.48472,0.17624,2.0,380.45,17 x 17,293.7,296.3,4275.0,75.6,76.4,32 x 15,78.3,-0.28497,0.00085,8.13598,-0.50808,-3.49308,0.17157,1.0,163.1,0.037
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.71028,0.00079,8.20156,-0.99655,8.45066,0.17503,0.0,297.97,17 x 17,289.8,292.3,4280.0,76.5,77.4,46 x 14,59.8,-0.28884,0.00091,8.18419,-0.50723,-3.5285,0.17112,19.0,158.1,0.036
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.70344,0.00086,8.29627,-0.99618,8.38042,0.17382,1.0,355.21,17 x 17,282.0,284.5,4290.0,78.5,79.5,95 x 14,48.17,-0.29629,0.00089,8.28125,-0.50631,-3.60329,0.16933,1.0,148.1,0.033
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.69599,0.00081,8.3882,-0.99543,8.30849,0.17231,0.0,266.31,17 x 17,274.2,276.7,4300.0,80.9,81.5,28 x 40,73.8,-0.30503,0.0009,8.37668,-0.50635,-3.68001,0.16822,5.0,138.1,0.031
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.68885,0.00087,8.4799,-0.99424,8.23304,0.17147,3.0,366.97,17 x 17,266.5,269.0,4310.0,82.7,83.6,43 x 13,79.38,-0.31302,0.00087,8.46664,-0.50361,-3.75262,0.16661,1.0,128.1,0.029
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.68163,0.0009,8.55584,-0.98768,8.17451,0.16794,2.0,345.18,115 x 17,256.4,261.3,4320.0,84.9,85.8,29 x 13,79.6,-0.32081,0.00095,8.55664,-0.50148,-3.82791,0.16463,1.0,118.1,0.027
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.67801,0.00085,8.60055,-0.98666,8.1343,0.16768,1.0,364.2,115 x 17,252.6,257.5,4325.0,86.1,86.9,13 x 13,80.34,-0.325,0.00094,8.60058,-0.50044,-3.86626,0.16449,1.0,113.1,0.025
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.674,0.00091,8.64474,-0.98577,8.09303,0.16653,8.0,286.27,115 x 17,248.8,253.7,4330.0,87.2,88.1,41 x 13,80.96,-0.32981,0.00098,8.64453,-0.49928,-3.90502,0.16361,24.0,108.1,0.024
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.66537,0.00087,8.73616,-0.98524,8.00251,0.16571,1.0,266.69,2 x 17,242.2,246.2,4340.0,89.5,90.5,40 x 12,81.85,-0.33835,0.00101,8.72877,-0.49748,-3.98076,0.16171,44.0,98.1,0.022
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.65682,0.00096,8.82376,-0.98552,7.90946,0.16515,0.0,268.31,4 x 4,236.8,237.7,4350.0,92.1,92.8,25 x 36,72.27,-0.34808,0.001,8.81126,-0.49458,-4.05719,0.16085,6.0,88.1,0.02
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.64842,0.00094,8.90474,-0.98307,7.81915,0.16346,1.0,346.6,5 x 5,229.4,230.5,4360.0,94.4,95.3,11 x 11,92.03,-0.35732,0.00102,8.88816,-0.49043,-4.1321,0.15857,1.0,78.1,0.018
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.63964,0.001,8.98266,-0.97939,7.72802,0.16221,1.0,318.94,5 x 5,222.1,223.1,4370.0,96.9,97.8,37 x 11,76.78,-0.36656,0.00108,8.96083,-0.48649,-4.20637,0.15694,4.0,68.1,0.015
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.63508,0.00093,9.01965,-0.97662,7.68189,0.16135,1.0,316.29,5 x 5,218.3,219.5,4375.0,98.2,99.2,59 x 11,65.78,-0.3712,0.0011,8.99743,-0.48438,-4.24515,0.15708,200.0,63.1,0.014
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.63111,0.00094,9.05673,-0.97469,7.6338,0.16085,23.0,288.98,5 x 5,214.9,215.8,4380.0,99.5,100.4,36 x 11,91.5,-0.37652,0.00109,9.03027,-0.48143,-4.28083,0.15635,6.0,58.1,0.013
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.62199,0.00094,9.12898,-0.97182,7.53423,0.15935,1.0,231.59,6 x 6,207.8,208.9,4390.0,102.3,103.1,25 x 10,89.44,-0.38707,0.00109,9.09439,-0.47736,-4.3549,0.15397,2.0,48.1,0.011
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.61294,0.00099,9.19648,-0.96621,7.43457,0.15781,1.0,306.65,33 x 6,200.9,201.6,4400.0,105.1,105.9,25 x 37,90.8,-0.3977,0.0011,9.15301,-0.47242,-4.42798,0.15303,1.0,38.1,0.009
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.60271,0.00106,9.25948,-0.9602,7.3315,0.1566,3.0,228.05,6 x 6,193.7,194.7,4410.0,107.9,108.9,10 x 34,69.97,-0.40861,0.0012,9.20607,-0.46617,-4.49822,0.15171,15.0,28.1,0.006
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.59291,0.00104,9.31792,-0.95493,7.22451,0.15563,1.0,208.37,6 x 6,186.9,187.8,4420.0,110.9,111.8,23 x 10,68.44,-0.41988,0.00114,9.25217,-0.45985,-4.56679,0.14993,60.0,18.1,0.004
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.58865,0.00108,9.3459,-0.95141,7.17024,0.15413,1.0,203.72,32 x 6,183.4,184.4,4425.0,112.4,113.3,23 x 10,108.12,-0.42509,0.00118,9.2724,-0.45637,-4.60073,0.14936,1.0,13.1,0.003
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.58332,0.00102,9.37242,-0.94815,7.1153,0.15389,1.0,212.04,18 x 6,180.0,181.0,4430.0,113.9,114.8,8 x 8,109.42,-0.43118,0.00125,9.29014,-0.4531,-4.63337,0.14781,1.0,8.1,0.002
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.57331,0.00107,9.42128,-0.94178,7.00185,0.15271,1.0,193.26,52 x 7,173.3,174.3,4440.0,117.0,117.9,30 x 8,101.46,-0.44317,0.00119,9.32133,-0.4455,-4.69562,0.14633,4.0,1.9,0.0
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.56293,0.00105,9.46513,-0.93483,6.8858,0.15122,2.0,201.15,29 x 7,167.0,167.7,4450.0,120.3,121.2,30 x 8,107.38,-0.4557,0.00125,9.34237,-0.43794,-4.75612,0.1453,10.0,11.9,0.003
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.55211,0.00108,9.50284,-0.92626,6.7677,0.14974,3.0,193.97,26 x 7,160.3,161.2,4460.0,123.6,124.6,29 x 8,80.04,-0.46783,0.00125,9.35391,-0.42876,-4.81173,0.14339,1.0,21.9,0.005
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.54133,0.00115,9.53465,-0.91812,6.64558,0.14813,4.0,173.37,26 x 7,153.9,154.8,4470.0,127.0,127.9,29 x 8,91.84,-0.48161,0.00127,9.35495,-0.4192,-4.86187,0.14191,11.0,31.9,0.007
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.5362,0.00113,9.5478,-0.91348,6.583,0.14808,2.0,183.72,20 x 7,150.7,151.7,4475.0,128.8,129.7,28 x 8,83.22,-0.48853,0.00129,9.3506,-0.41521,-4.88491,0.14077,3.0,36.9,0.008
1692129600,2023-08-15 16:00,2023-08-15,16.0,4438.11,2023-11-30,1701378000,107.04,0.53051,0.00112,9.55957,-0.90878,6.5199,0.14728,1.0,186.09,20 x 7,147.6,148.6,4480.0,130.6,131.5,27 x 7,113.15,-0.49474,0.00135,9.3431,-0.41044,-4.90739,0.14007,1.0,41.9,0.009
